trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1354,False,"{'a': 0.002, 'e': 0.06680348694676687}",25,6,16.914789945470392,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1355,False,"{'a': 0.002, 'e': 0.06667001349082043}",20,11,16.13178298086525,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.002, 'e': 0.06653680671501686}",25,17,13.92708549793582,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.002, 'e': 0.06640386608652883}",30,12,36.83053036834963,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.002, 'e': 0.06627119107359372}",30,0,39.17167755027872,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1359,False,"{'a': 0.002, 'e': 0.06613878114551125}",20,6,23.20372185162526,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.002, 'e': 0.06600663577264156}",20,6,12.589059416990434,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1361,False,"{'a': 0.002, 'e': 0.06587475442640295}",25,2,39.60268375362304,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.002, 'e': 0.0657431365792699}",25,11,25.83822180887028,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.002, 'e': 0.0656117817047708}",25,0,36.58948892305412,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.002, 'e': 0.06548068927748603}",20,3,28.693735323046507,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.002, 'e': 0.06534985877304565}",25,17,15.148212215841584,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.002, 'e': 0.06521928966812753}",20,0,23.735655367001716,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1367,False,"{'a': 0.002, 'e': 0.065088981440455}",25,12,14.168964138236698,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.002, 'e': 0.06495893356879505}",20,3,24.79021772345899,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.002, 'e': 0.06482914553295596}",25,10,21.60352208665692,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.002, 'e': 0.06469961681378547}",30,21,15.576763606553246,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.002, 'e': 0.06457034689316847}",30,18,23.993809472071487,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.002, 'e': 0.06444133525402518}",20,11,4.1343795487080195,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1373,False,"{'a': 0.002, 'e': 0.06431258138030878}",20,8,22.920943436333438,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.002, 'e': 0.06418408475700368}",30,0,25.947047282648665,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1375,False,"{'a': 0.002, 'e': 0.06405584487012317}",20,13,13.692203312396225,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.002, 'e': 0.06392786120670757}",25,13,21.687126819874905,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.002, 'e': 0.063800133254822}",25,15,14.54418992893922,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.002, 'e': 0.06367266050355457}",25,16,17.1708217756444,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.002, 'e': 0.063545442443014}",30,18,-22.02445229982908,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1380,False,"{'a': 0.002, 'e': 0.06341847856432796}",30,14,-24.691800809950642,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1381,False,"{'a': 0.002, 'e': 0.0632917683596407}",25,17,-26.443380628628383,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1382,False,"{'a': 0.002, 'e': 0.06316531132211131}",25,18,11.950103205321472,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.002, 'e': 0.0630391069459114}",25,11,20.75310531855618,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.002, 'e': 0.06291315472622334}",25,0,40.53847825397824,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1385,False,"{'a': 0.002, 'e': 0.06278745415923806}",20,16,7.841430095932296,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.002, 'e': 0.06266200474215315}",30,8,41.462331190227985,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.002, 'e': 0.06253680597317074}",25,7,17.277319682125498,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1388,False,"{'a': 0.002, 'e': 0.06241185735149562}",25,18,11.975420809673038,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.002, 'e': 0.0622871583773331}",20,8,17.052854317120918,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.002, 'e': 0.062162708551887165}",20,9,3.551393765501357,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1391,False,"{'a': 0.002, 'e': 0.06203850737735829}",20,13,17.099126333989965,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.002, 'e': 0.061914554356941674}",25,5,19.151016401750542,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1393,False,"{'a': 0.002, 'e': 0.061790848994825016}",20,9,13.702090327836224,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.002, 'e': 0.061667390796186744}",25,1,36.77680865103068,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.002, 'e': 0.06154417926719386}",35,22,20.62550263859048,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.002, 'e': 0.06142121391500013}",35,20,22.354452952413858,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.061298494247743925}",30,12,34.661608718159215,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06117601977454647}",20,15,1.010500432737198,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.002, 'e': 0.06105379000550965}",25,11,23.103098331230424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.002, 'e': 0.06093180445171429}",25,11,26.439768586446853,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.002, 'e': 0.06081006262521795}",25,16,15.066559622223417,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.002, 'e': 0.06068856403905322}",25,8,26.13250264630615,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.002, 'e': 0.060567308207225536}",25,7,30.42204286756244,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.002, 'e': 0.06044629464471146}",20,9,19.074101658040863,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.06032552286745654}",25,15,19.01071048765937,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.002, 'e': 0.06020499239237354}",25,9,-20.60417027506086,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
1407,False,"{'a': 0.002, 'e': 0.06008470273734036}",25,3,23.287861032181937,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1408,False,"{'a': 0.002, 'e': 0.05996465342119827}",25,11,25.779355537126346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.002, 'e': 0.059844843963749825}",30,15,24.325064481805708,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.002, 'e': 0.05972527388575699}",35,17,25.092940040338636,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1411,False,"{'a': 0.002, 'e': 0.05960594270893937}",30,13,15.251096220305278,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1412,False,"{'a': 0.002, 'e': 0.05948684995597202}",25,11,25.854629963487422,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.002, 'e': 0.05936799515048385}",20,5,14.555145796711205,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1414,False,"{'a': 0.002, 'e': 0.0592493778170554}",25,10,26.888529236615188,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05913099748121725}",20,4,3.2733656147970613,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1416,False,"{'a': 0.002, 'e': 0.05901285366944784}",25,12,20.92054450205393,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.05889494590917182}",20,0,31.66232862647349,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1418,False,"{'a': 0.002, 'e': 0.058777273728757934}",25,13,20.532851773750703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.05865983665751736}",20,16,7.629251298476936,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.0585426342257016}",20,0,28.356271484271936,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1421,False,"{'a': 0.002, 'e': 0.05842566596450083}",25,14,22.118643780757086,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05830893140604179}",20,16,7.238959652502983,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.05819243008338615}",20,11,4.390183960868708,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1424,False,"{'a': 0.002, 'e': 0.0580761615305284}",20,12,15.57966224187978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057960125282394234}",20,6,21.1437101090074,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.002, 'e': 0.057844320874838456}",20,13,12.930917946469053,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05772874784464333}",25,11,23.78377229749085,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.05761340572951652}",30,19,22.017398821923983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.057498294068089484}",25,15,18.188386824848116,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.002, 'e': 0.05738341239991535}",20,16,6.331338579039391,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05726876026546736}",25,14,19.80946026108025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.05715433720613676}",30,18,21.926481111519152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.057040142764231215}",25,5,34.37337614009312,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056926176482972754}",20,12,3.828315913236321,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.056812437906496156}",30,13,29.997977832531365,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.0566989265798469}",20,13,13.04469714643679,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.056585642048979604}",25,12,25.433755764105303,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05647258386075591}",25,13,-20.998257405133963,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1439,False,"{'a': 0.002, 'e': 0.05635975156294299}",25,17,16.239108419227446,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.002, 'e': 0.05624714470421144}",25,16,15.54034259165446,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.056134762834133725}",30,20,18.891082996328183,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.05602260550318217}",20,6,23.75151951888829,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.055910672262727355}",20,15,-1.8757431212908189,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.05579896266503611}",20,5,24.70099380293981,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.002, 'e': 0.05568747626326995}",20,11,15.557869731828868,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05557621261148306}",25,10,24.262754012614554,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.002, 'e': 0.05546517126462075}",20,0,18.693352360595515,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1448,False,"{'a': 0.002, 'e': 0.05535435177851743}",25,12,22.925324120675967,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.002, 'e': 0.055243753709895045}",25,8,27.22639356469444,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.05513337661636114}",20,4,23.696593588186673,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.05502322005640723}",20,8,22.164955334103098,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.05491328358940689}",25,0,41.113699755204095,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1453,False,"{'a': 0.002, 'e': 0.054803566775614154}",20,10,14.747274437195491,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.002, 'e': 0.05469406917616156}",20,8,23.249327023245904,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.002, 'e': 0.054584790353058625}",20,8,25.03851980750045,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.002, 'e': 0.05447572986918986}",30,22,12.55476571322266,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.002, 'e': 0.05436688728831322}",20,14,12.993676290562677,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.002, 'e': 0.05425826217505821}",25,19,10.896571751904425,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.002, 'e': 0.05414985409492427}",25,11,23.991714788192816,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.002, 'e': 0.054041662614278875}",20,15,7.532984708631058,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.002, 'e': 0.05393368730035602}",20,0,34.41328595565496,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1462,False,"{'a': 0.002, 'e': 0.05382592772125425}",20,0,32.58801122409493,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1463,False,"{'a': 0.002, 'e': 0.053718383445935165}",25,10,28.782688195362955,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.002, 'e': 0.053611054044221465}",30,8,35.06651197202779,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.002, 'e': 0.05350393908679544}",20,7,14.21640360924074,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.002, 'e': 0.053397038145197084}",30,14,25.33727297202065,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.002, 'e': 0.053290350791822524}",30,14,14.58120032918965,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1468,False,"{'a': 0.002, 'e': 0.05318387659992216}",25,19,11.291220141537961,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.002, 'e': 0.053077615143599134}",30,21,19.212852834645144,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.002, 'e': 0.052971565997807425}",20,16,3.9113025328718405,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.002, 'e': 0.05286572873835037}",30,14,7.031068191531868,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1472,False,"{'a': 0.002, 'e': 0.052760102941878724}",20,12,14.29615145634042,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.002, 'e': 0.05265468818588921}",20,0,28.91804773518214,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1474,False,"{'a': 0.002, 'e': 0.05254948404872264}",25,18,12.527176230090689,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.002, 'e': 0.05244449010956234}",20,5,26.782628640571478,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.002, 'e': 0.05233970594843238}",20,10,9.893454129426523,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1477,False,"{'a': 0.002, 'e': 0.05223513114619603}",20,4,25.387250778674048,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.002, 'e': 0.05213076528455389}",30,12,36.53195453275952,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.002, 'e': 0.052026607946042414}",30,14,33.0266472937438,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.002, 'e': 0.05192265871403207}",30,24,12.010723254567537,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.002, 'e': 0.05181891717272583}",25,16,16.26026735218091,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.002, 'e': 0.05171538290715736}",30,16,29.13647097411244,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.002, 'e': 0.05161205550318949}",25,18,16.285907719647543,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.002, 'e': 0.051508934547512424}",30,15,17.522832380515748,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.002, 'e': 0.051406019627642255}",20,2,32.21681329484256,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.002, 'e': 0.05130331033191911}",25,1,34.815691880353924,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.002, 'e': 0.05120080624950572}",25,16,17.66932088221359,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.002, 'e': 0.05109850697038558}",30,7,36.63464623747127,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.002, 'e': 0.050996412085361466}",20,6,26.232390080106374,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.002, 'e': 0.05089452118605367}",25,7,30.40375879729576,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.002, 'e': 0.0507928338648985}",20,14,11.378566845996705,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.002, 'e': 0.050691349715146494}",20,16,8.610029271308433,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.002, 'e': 0.05059006833086096}",20,5,9.296338641426612,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1494,False,"{'a': 0.002, 'e': 0.05048898930691617}",30,19,22.513024441681317,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.002, 'e': 0.05038811223899596}",20,11,-37.76596149145927,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1496,False,"{'a': 0.002, 'e': 0.050287436723591865}",25,10,26.447061222994993,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.002, 'e': 0.050186962358001734}",35,22,20.703932712804036,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.002, 'e': 0.05008668874032793}",20,13,12.4977083540301,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.002, 'e': 0.049986615469475894}",30,15,24.782119001765125,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.002, 'e': 0.04988674214515236}",25,11,29.552878533831397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.002, 'e': 0.049787068367863944}",20,7,22.55899069133386,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.002, 'e': 0.04968759373891536}",25,17,11.179156065121239,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.002, 'e': 0.049588317860408}",20,10,17.4675289139195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.002, 'e': 0.04948924033523819}",25,9,27.450712408864067,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.002, 'e': 0.049390360767095715}",25,16,16.38296654798953,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.002, 'e': 0.04929167876046215}",25,0,49.861352069566564,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1507,False,"{'a': 0.002, 'e': 0.04919319392060936}",25,17,13.476011129161968,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.002, 'e': 0.04909490585359783}",20,16,8.506309349241235,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.002, 'e': 0.0489968141662752}",20,0,25.008977062274464,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1510,False,"{'a': 0.002, 'e': 0.04889891846627454}",20,0,25.798691114760263,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.002, 'e': 0.04880121836201296}",35,25,21.464987729963113,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.002, 'e': 0.048703713462689875}",25,16,16.44040184003261,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.002, 'e': 0.048606403378285604}",20,5,11.585688725162724,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1514,False,"{'a': 0.002, 'e': 0.04850928771955963}",20,8,22.230212438284003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.002, 'e': 0.04841236609804924}",20,12,9.39524917496172,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.002, 'e': 0.04831563812606777}",20,7,12.50718987976914,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1517,False,"{'a': 0.002, 'e': 0.04821910341670324}",20,14,11.904454533394256,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.002, 'e': 0.048122761583816655}",25,3,33.25818134263597,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.002, 'e': 0.048026612242040585}",35,18,31.548861369994384,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.002, 'e': 0.0479306550067775}",25,13,25.054736465904174,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.002, 'e': 0.04783488949419837}",25,8,18.531916195208932,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.002, 'e': 0.047739315321240976}",30,0,48.22758110247344,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1523,False,"{'a': 0.002, 'e': 0.047643932105608536}",25,12,24.698628181209823,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1524,False,"{'a': 0.002, 'e': 0.04754873946576803}",20,0,-13.735449443815261,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1525,False,"{'a': 0.002, 'e': 0.0474537370209488}",25,10,0.4731649955061905,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1526,False,"{'a': 0.002, 'e': 0.04735892439114091}",25,8,28.114151247652817,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.002, 'e': 0.047264301197093746}",25,14,20.378252362450077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.002, 'e': 0.04716986706031437}",20,14,7.599336725171831,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.002, 'e': 0.04707562160306615}",20,9,20.721592655999146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.002, 'e': 0.04698156444836709}",25,17,13.636158941257197,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.002, 'e': 0.046887695219988486}",30,16,23.419528219853344,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.002, 'e': 0.04679401354245326}",20,15,9.203956675820132,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.002, 'e': 0.04670051904103461}",20,9,22.65064380157063,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.002, 'e': 0.04660721134175438}",20,11,16.423367081880414,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.002, 'e': 0.04651409007138167}",20,11,18.68871932409185,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.002, 'e': 0.04642115485743125}",20,10,16.110576587854606,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
